"","student_id","student_name","student_score","student_range","student_answer"
"1278","20191278","ÀA¥à§g",65,"mean","BCBDEE*EEBCDEEDE*CEB"
"1279","20191279","«í³¯­õ",100,"top","BCCDEEDEABCDEEDAACDB"
"1280","20191280","ªLªò»¨",87.5,"front","BCCDEEDEBBCDEEDDACDB"
"1281","20191281","»ÊªL¶§",56.25,"rear","AAEDAEDEAECDBECAACDB"
"1282","20191282","³Ç²»²»",31.25,"bottom","DCDBCEEBCECDBADAACDE"
"1283","20191283","ºa¹Å§Ê",43.75,"rear","BCDDCEDCEBCDEBDBEADC"
"1284","20191284","³¯ÀA³¯",100,"top","BCCDEEDEABCDEEDAACDB"
"1285","20191285","½±½÷²[",100,"top","BCCDEEDEABCDEEDAACDB"
"1286","20191286","¿«¸s¶À",25,"bottom","BDCDBBAEABBCCADBADEC"
"1287","20191287","Ú{«T¿Ù",68.75,"mean","ECCCEEAEABCDEEAAACEB"
"1288","20191288","®¦»²°¶",68.75,"mean","BECEEEDEBBDDEEDADCDB"
"1289","20191289","±l¤ý³s",81.25,"front","BCCDECDDABBDEEDAACDB"
"1290","20191290","»¨ªô½±",36.25,"bottom","CCCEE*DBCBC*EEBAC*E*"
"1291","20191291","ªl±ç®f",62.5,"mean","BACCEEADABCDEEDADCDE"
"1292","20191292","ªYÂÅ«Û",37.5,"rear","CCCDEEAEEECECDDAAEBC"
"1293","20191293","¬x´¼À¹",32.5,"bottom","BDDCDD*E*BC**EDA*BD*"
"1294","20191294","ÃQ«H¬x",56.25,"rear","BCCDBAEEBBCAEEDAADAB"
"1295","20191295","©ý¬x«³",62.5,"mean","DCCBEEBBABCDEEDDDCDB"
"1296","20191296","®}§õ§õ",43.75,"rear","DBCEEEEEABBEEEDABCEA"
"1297","20191297","©P¨Î¬f",0,"bottom","********************"
"1298","20191298","«í«h¾§",43.75,"rear","CDEDDEDCEBCCAEDEACDB"
"1299","20191299","©ú¦¨²M",37.5,"rear","BCACECCAABCDEBBCEDDB"
"1300","20191300","§»¦¶¼y",81.25,"front","BCCDEEEEABCCEEDCACDB"
"1301","20191301","ÂEÄP¿«",70,"mean","BC*DE**EA**DEEDAACD*"
"1302","20191302","´_«Û¦¨",81.25,"front","CCCDEEDBABCDEEDBACDB"
"1303","20191303","´¼Â@§ù",50,"rear","ABDDEDAEABBDEEDACCBB"
"1304","20191304","ªY«T·¨",81.25,"front","BCEDECDEABCDECDAACDB"
"1305","20191305","°¶­P¦t",50,"rear","CCCDEADEABADDEDBADBC"
"1306","20191306","¬x±ê«H",75,"mean","CDCDEEDEABCDEEDAECDC"
"1307","20191307","¶À®aµÏ",87.5,"front","BCCDEEDEABCDDEDAACAB"
"1308","20191308","§»¿«Àd",0,"bottom","********************"
"1309","20191309","«³®}§Ê",12.5,"bottom","DBDCECACEDCEECDACACB"
"1310","20191310","ªé±ç»¯",87.5,"front","BACDEEDEABCDEEDAACDC"
"1311","20191311","³ì³\·_",62.5,"mean","BCADEEDBAECDEEDDBBDB"
"1312","20191312","©µ¶À¾§",100,"top","BCCDEEDEABCDEEDAACDB"
"1313","20191313","·¨³\³¯",56.25,"rear","BEEDCDAEABCDEEDADCAB"
"1314","20191314","¬F®a°·",62.5,"mean","ECCAEEDBABCBEEAADCDB"
"1315","20191315","©ú«~³s",18.75,"bottom","ECCCDEBDCEDDCBCAACAC"
"1316","20191316","ëÞ»¨ªL",56.25,"rear","BBEAEEDAABCDBEAAACDD"
"1317","20191317","´¼»Êíõ",56.25,"rear","DCBDAEDEABCDAEEDAADB"
"1318","20191318","¬x¨}­«",75,"mean","BCCDEEDAEBCDEEDAECDE"
"1319","20191319","½²¹Ú¾G",100,"top","BCCDEEDEABCDEEDAACDB"
"1320","20191320","«h³°³¯",56.25,"rear","BDCAEEDACBCDBEDAECDA"
"1321","20191321","®}»¨§d",81.25,"front","BCCDBEEEADCDEEDAACDB"
"1322","20191322","®¦¬I¬M",25,"bottom","BEDDDBDEBEDDEDDDEDBB"
"1323","20191323","¸­¾G³¯",43.75,"rear","DCADECDEACCDECDDABCE"
"1324","20191324","©ÓÀAµ¾",31.25,"bottom","ECCDCBDEBBEBEEAABBCE"
"1325","20191325","¹©¿Ä¶À",0,"bottom","********************"
"1326","20191326","¿«¬ê¬x",37.5,"rear","BECDCADCBBCEEBACABDB"
"1327","20191327","¿A¼ï³\",18.75,"bottom","BECBCDAEEAEDEEBBABAE"
"1328","20191328","½²­§¨^",43.75,"rear","ACCACAEEBBEDAEDAACBB"
"1329","20191329","½±·¡¶À",87.5,"front","BCCDEEDEBCCDEEDAACDB"
"1330","20191330","Â×¬Õ¦w",37.5,"rear","BBDADEEEABCEEDEAACBE"
"1331","20191331","¬Õ¬x¦t",100,"top","BCCDEEDEABCDEEDAACDB"
"1332","20191332","¨^®¦¶À",43.75,"rear","BAECEDDBABCDECDECCBB"
"1333","20191333","ªò»¨¨}",0,"bottom","********************"
"1334","20191334","ºa¯ÎªL",100,"top","BCCDEEDEABCDEEDAACDB"
"1335","20191335","µ¾±êªô",100,"top","BCCDEEDEABCDEEDAACDB"
"1336","20191336","¶²¥à¬ê",50,"rear","BCCAEEDBAECAECDCCCCB"
"1337","20191337","¾G©÷»¨",87.5,"front","BACDEEDEABCDBEDAACDB"
"1338","20191338","©u³¯Ë¸",75,"mean","BCCDAEDDBBCDECDAACDB"
"1339","20191339","¶À¥àÂ²",100,"top","BCCDEEDEABCDEEDAACDB"
"1340","20191340","©s´¼¦t",8.75,"bottom","CD*C***C*BCAEAC**BDE"
"1341","20191341","«H²[ªL",37.5,"rear","BBCCABDEABABBEBACCCB"
"1342","20191342","°ê¬F¥à",46.25,"rear","D*CD**D*ABCB*EBAA**B"
"1343","20191343","³\³¯ªL",33.75,"bottom","BACDEDCDABCADDB*AD*B"
"1344","20191344","¾§¤ý®a",25,"bottom","EDCDDAAAABCEABDEECDC"
"1345","20191345","²[æXÞ±",62.5,"mean","ECCDDECEABCBEEDAAEBB"
"1346","20191346","³s·¶ª@",0,"bottom","********************"
"1347","20191347","­õ©u¯q",42.5,"rear","BCC*E*AAABCD*BBDECD*"
"1348","20191348","¼Bªl­õ",0,"bottom","********************"
"1349","20191349","³¯°¶±i",87.5,"front","ACCDEEDEABCDEEDAACDD"
"1350","20191350","¨}±Mºa",45,"rear","BCDDAECECBCDB*ABBCDB"
"1351","20191351","ÃQøÊ«a",100,"top","BCCDEEDEABCDEEDAACDB"
"1352","20191352","½²®]«í",0,"bottom","********************"
"1353","20191353","ªL«Û¦t",50,"rear","EBCDEBCEABCDCBDAAADE"
"1354","20191354","´¿¥à¾G",75,"mean","ECCDCEBEABCDEEDAECDB"
"1355","20191355","§»§±®a",75,"mean","BCCDEADEAACDEEDADCBB"
"1356","20191356","±ç§»»¯",0,"bottom","********************"
"1357","20191357","¬xÌÉ½²",18.75,"bottom","BEBCCADEBBBDAECDCADD"
"1358","20191358","ªL«H©y",70,"mean","BCC*EEDE*BCD****ACDB"
"1359","20191359","µ¾¥Ã¦t",43.75,"rear","B**D**DE*BCDBECAECCC"
"1360","20191360","ºû«a»¯",45,"rear","BCCC**DAA*ADEEDC***B"
"1361","20191361","§±«a¤ý",100,"top","BCCDEEDEABCDEEDAACDB"
"1362","20191362","¥°¨}¾§",31.25,"bottom","CCABEEAEBECBAECEACDC"
"1363","20191363","§»¶À¬x",87.5,"front","BCCDEEDAABCDEEDAACEB"
"1364","20191364","³¯¬ã¨|",100,"top","BCCDEEDEABCDEEDAACDB"
"1365","20191365","±ç¤l¬Õ",68.75,"mean","BCCAEEDEABCDEDCADCCB"
"1366","20191366","¦¶ªl³¯",68.75,"mean","BCCDEEDEABDBBEBAACEB"
"1367","20191367","µ¾«H¿«",100,"top","BCCDEEDEABCDEEDAACDB"
"1368","20191368","´_»¨Áo",87.5,"front","BCCCEEDEABCDEEBAACDB"
"1369","20191369","¬ã»TªL",87.5,"front","BCCDEECBABCDEEDAACDB"
"1370","20191370","µÏ¾G¿A",100,"top","BCCDEEDEABCDEEDAACDB"
"1371","20191371","¥°§»Á¾",81.25,"front","BCCAEEDEABCDEBAAACDB"
"1372","20191372","§õ³¯ªL",93.75,"top","BCCDEEDEABCDEEDCACDB"
"1373","20191373","µ¾ªL¬Õ",93.75,"top","BCCDEADEABCDEEDAACDB"
"1374","20191374","³¢¿Ä¬R",25,"bottom","BEBDABDADDEAEDDAEEDB"
"1375","20191375","¼ï½²«H",67.5,"mean","BCCAEE**ABB*EED*ACDB"
"1376","20191376","»ÊªôÂE",68.75,"mean","BDCDEEDECBCDEBBAACDA"
"1377","20191377","¿Ù¶À®Ñ",25,"bottom","ACCEEABCAEBCCEDBADAB"
"1378","20191378","§õ²[¬x",100,"top","BCCDEEDEABCDEEDAACDB"
"1379","20191379","¹FÃ¹Ðw",56.25,"rear","BCCBEEDCCBCBEDDEACDA"
"1380","20191380","§»Ä¬¦p",75,"mean","BCCAAEDECBCDEEDAABDB"
"1381","20191381","³Ó¦¨¥­",81.25,"front","BCCDBEDEEACDEEDAACDB"
"1382","20191382","¶ÀªôµÏ",45,"rear","BDCD**D*AB*DDEB*ACC*"
"1383","20191383","°ªÁo´ï",87.5,"front","BCCDBEDEABCDEEBAACDB"
"1384","20191384","®]½±°·",43.75,"rear","ABEBEEDEADDDECDBECDB"
"1385","20191385","¦¶Ä£°ª",43.75,"rear","DCCDEEBBBCCDEEAAAABA"
"1386","20191386","¬x½²ºû",87.5,"front","BCCDEEDEADCDEEDAABDB"
"1387","20191387","¤ýªÃ¬R",56.25,"rear","CCDDEDDECBCEEEEAABDB"
"1388","20191388","¬f°U§õ",25,"bottom","*CBEC*DBABCC**DD*BDE"
"1389","20191389","ªô°¶°·",25,"bottom","CDDEEEAEACCECECABABB"
"1390","20191390","¤ÒÂE¤ý",93.75,"top","BCCDEEDECBCDEEDAACDB"
"1391","20191391","§»¦p¾G",50,"rear","BABDDEDEEBCCEEBAADDD"
"1392","20191392","¤åªL¥ò",37.5,"rear","BACACEDBEECBBCDBACDB"
"1393","20191393","®¶¬fÂÅ",75,"mean","BDCDEBEEACCDEEDAACDB"
"1394","20191394","¼©«aÃQ",37.5,"rear","BEDEDEDAEBCEEEBCACAB"
"1395","20191395","¤Í¸­®m",43.75,"rear","BCBDBEDEDBABEAAAAEDD"
"1396","20191396","´¼§õ±l",87.5,"front","BDCBEEDEABCDEEDAACDB"
"1397","20191397","¤ÍÀd½²",25,"bottom","BAEAAEDACECEEEEBEEDB"
"1398","20191398","©ý¥°·¡",75,"mean","BECDEEDEABCDEEDCDCEB"
"1399","20191399","ªL­«§»",0,"bottom","********************"
"1400","20191400","¸ê«Ø®}",25,"bottom","BCBCDDCBACEEEBEABCDB"
"1401","20191401","ªÖ¶À°¶",75,"mean","BCDEEEDEABCDEECEACDB"
"1402","20191402","¤ýªL·_",75,"mean","ACCDEEDAABCBEEDAACCB"
"1403","20191403","·_§Ê¶À",87.5,"front","BCCDEEDEABCCCEDAACDB"
"1404","20191404","®a¦p³¯",43.75,"rear","DDCDBEDEADCDDCDCAAEB"
"1405","20191405","¿«¹Å»¨",62.5,"mean","BCCEDEDBABCDECDCDCDB"
"1406","20191406","Ú]¹ùÂÅ",87.5,"front","BCCDEEDEADCDEEDAACAB"
"1407","20191407","ºa¾§²[",81.25,"front","BCBDEEAEABCDEECAACDB"
"1408","20191408","®}ªÃ®m",31.25,"bottom","ACCDACDCDACDEADECDEB"
"1409","20191409","¤Ñ´¿²[",72.5,"mean","BCCDAE**ABCDE*DADCDB"
"1410","20191410","§õ§õ»F",50,"rear","BCCCCBECADCEEEDAACEB"
"1411","20191411","³¯ÄQÅÇ",87.5,"front","ECCDEEDEABDDEEDAACDB"
"1412","20191412","³°®m»²",75,"mean","BCBCEEDEAECEEEDAACDB"
"1413","20191413","«h¹ùÞ±",55,"rear","BCD*AEDEA*D*EEDAAC*A"
"1414","20191414","³s¹ç±ç",55,"rear","**CDEDB*ABCDBEDA*CCB"
"1415","20191415","ªl¤ÍªL",100,"top","BCCDEEDEABCDEEDAACDB"
"1416","20191416","¶À«TÁÂ",62.5,"mean","BCEDEEEEDBCDEEEAADBB"
"1417","20191417","³¯«T¹Ú",25,"bottom","DCCDECCBBBCBEDAADECE"
"1418","20191418","ªL³ÇªL",68.75,"mean","BBCDEEDEDBCDEEDACADC"
"1419","20191419","Á¾Ä¬§õ",81.25,"front","BDCDEEDAABCDEEDAAADB"
"1420","20191420","«h¨}­õ",68.75,"mean","ECBDEEDEAECDBEDAACDD"
"1421","20191421","ªL¶À¬f",37.5,"rear","ECAABEBCACCAEADEACDB"
"1422","20191422","æXªLÃý",37.5,"rear","BECEEECAAAEADEDAABCB"
"1423","20191423","ªL¶vÃ¹",31.25,"bottom","BDCBEBAEBDEDDEBDABDB"
"1424","20191424","¼FªL¬Ó",62.5,"mean","BCCDCECECBCEEEEBACDB"
"1425","20191425","»¯´¼©µ",0,"bottom","********************"
"1426","20191426","ªô³ÇÃý",87.5,"front","BCCDEEDEABCDEEDCBCDB"
"1427","20191427","³ÓÁ¾§»",25,"bottom","ACCEEDECACADEEACDEDE"
"1428","20191428","µ¾»¨¼B",78.75,"mean","B*CDEEDEABCDECDA**DB"
"1429","20191429","§õ»¨¹Å",100,"top","BCCDEEDEABCDEEDAACDB"
"1430","20191430","°U°¶¶²",68.75,"mean","BADDEBDEABCDBEDAABDB"
"1431","20191431","½²ëùª@",37.5,"rear","ACCDAEDCAECCDEDCDCEA"
"1432","20191432","ªL´­«H",0,"bottom","********************"
"1433","20191433","§ù«T¦w",81.25,"front","BCCDEEDBCBCDEBDAACDB"
"1434","20191434","¹Å»¯©u",37.5,"rear","BCBDDADDDBCCECDACEDE"
"1435","20191435","§d¨ØÃQ",26.25,"bottom","*A*DEE*AC**EBEDB*CBB"
"1436","20191436","ªL©µ´¼",18.75,"bottom","EEECBCAEAECAECCAACEE"
"1437","20191437","´_¤Ò¦|",0,"bottom","********************"
"1438","20191438","³\¼äªl",71.25,"mean","ECBDEEEEABCDE*DAA*DB"
"1439","20191439","§Ê­õ¿Ä",100,"top","BCCDEEDEABCDEEDAACDB"
"1440","20191440","©P§»­õ",31.25,"bottom","BCACEEEEAEBDEDDDBBAA"
"1441","20191441","¥­ÄP¿Î",75,"mean","BCCDEEDEAAEDEEDACBDB"
"1442","20191442","«T»¨·¨",37.5,"rear","BAEAEBDCDCCBECCAACDB"
"1443","20191443","®mÚ]ºa",0,"bottom","********************"
"1444","20191444","æXíõªÃ",43.75,"rear","ECCECEBAABCDEADAEBAB"
"1445","20191445","¬F¹Å«³",18.75,"bottom","DCCDDADCDCBDEDACBCCE"
"1446","20191446","¤lªò¾ì",100,"top","BCCDEEDEABCDEEDAACDB"
"1447","20191447","¶À¤p©÷",81.25,"front","BBCDEEDEEBCDEEAAACDB"
"1448","20191448","¾§®}®a",87.5,"front","BCADEEDEABCDEEDEACDB"
"1449","20191449","ëÞºa¬R",81.25,"front","BCCDBEDEADCDEEDAACDA"
"1450","20191450","ÀdÅÇ»F",75,"mean","BCCDBEDEABCDEEBBDCDB"
"1451","20191451","®õ²»«Å",87.5,"front","BCCDEEDEDBCDDEDAACDB"
"1452","20191452","¬M¦¶¬ê",43.75,"rear","AABBEEDECECDDECDACDB"
"1453","20191453","»ô´_³s",31.25,"bottom","BECDCEBAAECDDEDBCBAE"
"1454","20191454","ÁÂ³¯´¼",75,"mean","BCCDEEDEA*C***DAA*DB"
"1455","20191455","°·ªLªL",25,"bottom","EDABEEDEDCCAADEBADDB"
"1456","20191456","«H³\Ã¹",0,"bottom","********************"
"1457","20191457","²M­P¤¯",100,"top","BCCDEEDEABCDEEDAACDB"
"1458","20191458","´¿«³¤p",62.5,"mean","BCEEEECAABCDBEDAACEB"
"1459","20191459","½²¤¯»¨",25,"bottom","BCDDCABAACBDEADCECBA"
"1460","20191460","µü¾§¼F",0,"bottom","********************"
"1461","20191461","®}µ¾¤ý",100,"top","BCCDEEDEABCDEEDAACDB"
"1462","20191462","Ä£½±ªL",37.5,"rear","ECAEEEDAABACCDAAACBB"
"1463","20191463","»¨³¯¤å",0,"bottom","********************"
"1464","20191464","¤Í«a©u",100,"top","BCCDEEDEABCDEEDAACDB"
"1465","20191465","¼Ý¦¶´¿",87.5,"front","ECCDEEDCABCDEEDAACDB"
"1466","20191466","¬xÚ{³\",93.75,"top","BCCDEEDEABCDEEDAAEDB"
"1467","20191467","»¯¤åÂ×",87.5,"front","BCCDEEDEABCDEEDEACEB"
"1468","20191468","Ú{¥à¿Î",68.75,"mean","ECCDEEDEABCDAADADCCB"
"1469","20191469","¬xµÏ¥­",48.75,"rear","BC**EBD***CDEE***CD*"
"1470","20191470","«³¬xªL",56.25,"rear","BCBDEEDBADCCEEDCCCDA"
"1471","20191471","®¦¹F¿§",87.5,"front","BCCDEEDECBCDEEDAACBB"
"1472","20191472","§»µ¾§Ê",56.25,"rear","ACCBEEDEADCDCEDECCDA"
"1473","20191473","³¯Ë¸½²",87.5,"front","DCCDEEDEABCDEADAACDB"
"1474","20191474","®]ªLªL",87.5,"front","BCCDEEDEABCDBEDADCDB"
"1475","20191475","®a©ú¹ç",81.25,"front","ECCDEEDEABCDEDDABCDB"
"1476","20191476","§õ³sªL",12.5,"bottom","***BEABAAC*CEADBDC*A"
"1477","20191477","ªÖ¥à»ô",50,"rear","BDBCCEDEDBCDEADBADDB"
"1478","20191478","¥¿¬R¹F",62.5,"mean","EACDEBDECDCDEDDAACDB"
"1479","20191479","§g§õ³¯",62.5,"mean","BCEDEEECCBCAAEDAACDB"
"1480","20191480","¿«ªL§u",62.5,"mean","BCADEECEABCAEEEAACCC"
"1481","20191481","¦t·ç»¨",62.5,"mean","BCCDEEDEABCDDDBDEBDB"
"1482","20191482","¨L¼B®Ñ",87.5,"front","DCCDCEDEABCDEEDAACDB"
"1483","20191483","¶v§õªé",75,"mean","BCEDEEDEABCDAEDBCCDB"
"1484","20191484","´ï«a¾G",62.5,"mean","BCEDEBDDADCDAEDAAADB"
"1485","20191485","³\±ê³¯",25,"bottom","BCCDCDDDECCBAEDDBAEC"
"1486","20191486","¤¸ªL¾§",55,"rear","BCDDDEEEA*CAE*DAAC**"
"1487","20191487","¤Í²[±l",55,"rear","ACAD*ECEABCD**DA*CAB"
"1488","20191488","³\¹F¶À",81.25,"front","BCADEADEBBCDEEDAACDB"
"1489","20191489","³¯æXºa",87.5,"front","BCEDEEDEABCDAEDAACDB"
"1490","20191490","ªL¯³®a",20,"bottom","AAA**E*CABC**AD*BAEB"
"1491","20191491","¬x¬x©s",100,"top","BCCDEEDEABCDEEDAACDB"
"1492","20191492","½±ºaëù",37.5,"rear","ACADEEDEABDABECADBBC"
"1493","20191493","¿ÙµÏ¦³",31.25,"bottom","BCDDEDBEABCECABEBBDD"
"1494","20191494","»T²[§»",25,"bottom","DCADDEDBCBEADEABAEDA"
"1495","20191495","»¨¨Ø²ø",75,"mean","EDCDEEDEEBCDEEDAAEDB"
"1496","20191496","ªÃ©yÁ¾",18.75,"bottom","ADCEAABEBDCCEDDBADDD"
"1497","20191497","³¯¦tªL",62.5,"mean","BBCDEEDCDACDEEDEAEDB"
"1498","20191498","¥à²»´¿",56.25,"rear","ECCDDECCBBCDDCDAACDB"
"1499","20191499","ÀAªô¬x",90,"front","B*CDEEDEABC*EEDAACDB"
"1500","20191500","»¨¾§·ì",72.5,"mean","B*CDEADE*BCDCEDA*CDB"
"1501","20191501","¤¯¯q»F",50,"rear","BCCDEEDEBBBCBDDCBCAB"
"1502","20191502","³\²[¹ù",62.5,"mean","BECAEBDEABBDEEDAAEEB"
"1503","20191503","íõ±çµ¾",68.75,"mean","BACDEEDEAACBEEDABCEB"
"1504","20191504","ªÃ¬À«T",43.75,"rear","ACCDBCDEBBDADADAACBB"
"1505","20191505","¦t¥àªL",100,"top","BCCDEEDEABCDEEDAACDB"
"1506","20191506","¼y¼B¨^",75,"mean","BCCDEEDEABADEEBEACDC"
"1507","20191507","¼B¹©³¹",75,"mean","BCCDBEDEAECDEEBAACBB"
"1508","20191508","»ö©¾³\",68.75,"mean","ECCDACDECDCDEEDAACDB"
"1509","20191509","ªL½²§»",0,"bottom","********************"
"1510","20191510","·¨¶À¯q",18.75,"bottom","CEEEEEBDABBDCEBEBBAB"
"1511","20191511","Ä³°U¬Õ",31.25,"bottom","ECCADEADBBCDABEABCDE"
"1512","20191512","ªL¹FªL",62.5,"mean","CECDAEDBABCDEEBAADDB"
"1513","20191513","©P¼y©÷",68.75,"mean","BCECEBDEABBDEDDAACDB"
"1514","20191514","¬f¬x§õ",81.25,"front","BCCBCEDEABADEEDAACDB"
"1515","20191515","Ðw¬F³Ç",31.25,"bottom","ECCCACBCBACDEECDACEB"
"1516","20191516","¦¨§õªÃ",81.25,"front","ECADEEDEABCEEEDAACDB"
"1517","20191517","¦³µÏ¬Õ",68.75,"mean","BACDEDAEABBDEEDBACDB"
"1518","20191518","¹F³\¤å",75,"mean","BCCDEEDDACDDEBDAACDB"
"1519","20191519","·¨³¯·¨",18.75,"bottom","CBAACECEAACABEBAABEA"
"1520","20191520","¶À¤l´­",37.5,"rear","BEDEEEEADDCDBBDACCDB"
"1521","20191521","³ÓæX³¯",43.75,"rear","BCEDECEEABACCDBCACDB"
"1522","20191522","§»§õ¬À",75,"mean","BCCADEDEABCDEBDAACCB"
"1523","20191523","³\³¯«a",75,"mean","BCEDEECECBCDEEDAACDC"
"1524","20191524","Ä£¦³®¦",100,"top","BCCDEEDEABCDEEDAACDB"
"1525","20191525","½²«³­õ",93.75,"top","BCCDEEDEABCDEEDAAEDB"
"1526","20191526","Þ±¬x§Ó",100,"top","BCCDEEDEABCDEEDAACDB"
"1527","20191527","®a±ê«³",87.5,"front","BCCDEEDEABCCEEDAAEDB"
"1528","20191528","ªL³¯¬Õ",75,"mean","BCCDBEDEABCAEEDDACDD"
"1529","20191529","©s½±¨^",62.5,"mean","EECAEEDECBCBCEDAACDB"
"1530","20191530","°¶¬Ó©P",62.5,"mean","CCADDEDBABCDEEBAACDA"
"1531","20191531","·×¦¶«í",50,"rear","ACCDCACEACCDBEDACCDE"
"1532","20191532","©úªô»²",31.25,"bottom","BBCAAEDEABAAEBEDDDAB"
"1533","20191533","³¯Ë¸³Í",43.75,"rear","BCBDECBDABCDCADCDCEB"
"1534","20191534","Àd®m½÷",81.25,"front","BCCDEEDDABCBEEDAADDB"
"1535","20191535","«a¼BªL",62.5,"mean","DCADEDDEABCDAEABACDB"
"1536","20191536","§õ¬Õ­õ",93.75,"top","BCCDEEDEABCDEECAACDB"
"1537","20191537","´¿©µ¶À",93.75,"top","BCCDEEDEABCDEEDAECDB"
"1538","20191538","¼y«Tªé",81.25,"front","BCCCEBDEABCDEEDAADDB"
"1539","20191539","°¶¬R©ú",62.5,"mean","CDDDEEDECBCDEEDAACBC"
"1540","20191540","©Ó°·´¼",100,"top","BCCDEEDEABCDEEDAACDB"
"1541","20191541","¬f´¼Þ±",32.5,"bottom","A*C*EE*EAACEB*DB*E*B"
"1542","20191542","¨|´¼¬f",68.75,"mean","BCBAEEAEABABEEDAACDB"
"1543","20191543","°·­PªL",75,"mean","BCCDEEDEAACDECAAAADB"
"1544","20191544","¬F«³´¼",100,"top","BCCDEEDEABCDEEDAACDB"
"1545","20191545","¤Ò·_Àd",68.75,"mean","BCCDCEDEDBBDEBDAABDB"
"1546","20191546","©P©É¬Õ",25,"bottom","BDCBBEBEDBEDDAEDAABB"
"1547","20191547","©ú©y§õ",62.5,"mean","CCCDBBEEABCAEEAAACDB"
"1548","20191548","¼BªL©u",68.75,"mean","BCBDEEEEABCBAEDCACDB"
"1549","20191549","«hªL¬x",75,"mean","BCCDEEDDABADEEEAABDB"
"1550","20191550","½²ªL§õ",26.25,"bottom","CC*EAABEABCA*ED**B**"
"1551","20191551","¶ÀµÎ¾ì",81.25,"front","BCCDECDEEBCDEEDABCDB"
"1552","20191552","ÀdªÃ¤¯",42.5,"rear","**CDEE**AB*E***EA*DB"
"1553","20191553","Ä¬§»µ¾",31.25,"bottom","BCADBADADACDEBDADAED"
"1554","20191554","«a§Ê¤¯",46.25,"rear","BACDEEDEDE**EAEBACBB"
"1555","20191555","®f¬x³¯",43.75,"rear","EDCBEEBEAECEEEDABAAB"
"1556","20191556","¨^¹F½t",93.75,"top","BCCDEEDEABCDEEDDACDB"
"1557","20191557","«H¬x§õ",68.75,"mean","BACAEEDEABCDAEDEAADB"
"1558","20191558","¯q§õ¬ê",58.75,"rear","BCCCCEDEE**DEBAAACDB"
"1559","20191559","§d¨^¯Î",81.25,"front","BCCDEEAECBCDEEDBACDB"
"1560","20191560","°UªÖæ¢",12.5,"bottom","EACDAEDCCBDABAAECADA"
"1561","20191561","³ì»T­õ",75,"mean","BCCBEEDEABCAEEDEAADB"
"1562","20191562","Ä³¨LøÊ",5,"bottom","*AC*BBDBC**EDCBDECBB"
"1563","20191563","¤å«ÅÄ£",68.75,"mean","BCDDEEDEBBBDCEDADCDB"
"1564","20191564","´ï¯Î¤p",75,"mean","CCCDBEDEABCDEEDCACDD"
"1565","20191565","¬f´_Ä¬",75,"mean","BCEDEEDEABCDADDAACBB"
"1566","20191566","©y©Ó¸­",31.25,"bottom","EDACAEBEEBBAEEBADCDB"
"1567","20191567","¨Ø¾G¿§",37.5,"rear","BECDEBDEEBDBABDEABCB"
"1568","20191568","´I½²µ¾",75,"mean","ECCDEBEEABEDEEDAACDB"
"1569","20191569","¬À»¨±M",50,"rear","BCCEBEDCAEEDEEDEACCD"
"1570","20191570","½²©uÄ¬",100,"top","BCCDEEDEABCDEEDAACDB"
"1571","20191571","Ä£¿à³¹",40,"rear","B*CC*ABE*B*DE*D**CDD"
"1572","20191572","´_»ô¬ã",100,"top","BCCDEEDEABCDEEDAACDB"
"1573","20191573","¦¶³¹´¼",81.25,"front","BCCDEEDCDBCDEEAAACDB"
"1574","20191574","ª@±l³°",62.5,"mean","BCCDDADEAACDEEAAADDD"
"1575","20191575","¬Óªô·ç",38.75,"rear","DC*D*EAEABCCE**D*CC*"
"1576","20191576","¥°»T±ê",25,"bottom","CABAEEDBBAEAEEDADEDE"
"1577","20191577","¨L­õ¾G",62.5,"mean","BECECEDEAADDEEDAADDB"
"1578","20191578","½±¬I¹©",95,"top","BCCDEEDE*BCDEEDAACDB"
"1579","20191579","¶À³¯§Ê",87.5,"front","BCCDEEDEABCDEEBEACDB"
"1580","20191580","»ö³¯¤¯",37.5,"rear","ECEDDAAAEBCDEEEEACDD"
"1581","20191581","¦¨¿Î­õ",75,"mean","BCCDEEDEEBCEEEDCACAB"
"1582","20191582","ªL«Û²»",100,"top","BCCDEEDEABCDEEDAACDB"
"1583","20191583","«TªL®a",22.5,"bottom","*****A*BABDDE*DC*CAA"
"1584","20191584","³¯¶vÚ{",43.75,"rear","ACCCEECEDEEDECDBACDD"
"1585","20191585","²»À¹ª@",93.75,"top","BCCDEEDEABCDBEDAACDB"
"1586","20191586","¬ãÚ]§g",31.25,"bottom","BCCBEACEBEEBDEECACDC"
"1587","20191587","½²³Í·×",87.5,"front","DCCDEEDEABCDEEDAACDA"
"1588","20191588","©v¶§¬F",87.5,"front","BCCDEECEABCCEEDAACDB"
"1589","20191589","¥ò¦t¬f",100,"top","BCCDEEDEABCDEEDAACDB"
"1590","20191590","¦¨±êÐw",100,"top","BCCDEEDEABCDEEDAACDB"
"1591","20191591","³s¬F«a",81.25,"front","BCCDEECEABCDEBAAACDB"
"1592","20191592","®]­«¶À",68.75,"mean","BBCDCEDEAECDEEAAADDB"
"1593","20191593","´_³\¾§",18.75,"bottom","BEDEBADDEBADAEDEDDCB"
"1594","20191594","·OÁÂ·¡",31.25,"bottom","BCACEEABADABEECACDDC"
